"state_name","county_fips","county_name","votes_gop_20","votes_dem_20","total_votes_20","per_gop_20","per_dem_20","per_point_diff_20","votes_dem_16","votes_gop_16","total_votes_16","per_dem_16","per_gop_16","state_abbr"
"Iowa","19111","Lee County",9773,6541,16734,0.584020556949922,0.390880841400741,0.193139715549181,6195,8762,15893,0.38979424904,0.55131189832,"IA"
"Iowa","19113","Linn County",53364,70874,127458,0.418679094289884,0.556057681746144,-0.13737858745626,58481,48183,114664,0.510020581874,0.420210353729,"IA"
"Iowa","19115","Louisa County",3500,1726,5332,0.656414103525881,0.32370592648162,0.332708177044261,1643,3060,4943,0.332389237305,0.619057252681,"IA"
"Iowa","19117","Lucas County",3287,1284,4630,0.709935205183585,0.27732181425486,0.432613390928726,1236,2873,4297,0.287642541308,0.668606004189,"IA"
"Iowa","19119","Lyon County",5707,1067,6863,0.83156054203701,0.155471368206324,0.676089173830686,917,5188,6336,0.144728535354,0.818813131313,"IA"
"Iowa","19121","Madison County",6507,3134,9824,0.662357491856677,0.319014657980456,0.343342833876221,2666,5336,8523,0.312800657046,0.626070632406,"IA"
"Iowa","19123","Mahaska County",8297,2894,11404,0.727551736232901,0.25377060680463,0.473781129428271,2606,7404,10494,0.248332380408,0.705546026301,"IA"
"Iowa","19125","Marion County",12663,6178,19232,0.658433860232945,0.32123544093178,0.337198419301165,5469,10940,17554,0.311552922411,0.623219778968,"IA"
"Iowa","19127","Marshall County",9571,8176,18136,0.527734891927658,0.450816056462285,0.0769188354653727,7623,9125,17700,0.430677966102,0.515536723164,"IA"
"Iowa","19129","Mills County",5585,2508,8268,0.675495887760039,0.3033381712627,0.372157716497339,2080,5050,7608,0.273396424816,0.663774973712,"IA"
"Iowa","19131","Mitchell County",3677,2053,5822,0.631569907248368,0.352627962899347,0.278941944349021,1879,3180,5360,0.350559701493,0.59328358209,"IA"
"Iowa","19133","Monona County",3248,1407,4728,0.686971235194585,0.29758883248731,0.389382402707276,1244,3115,4525,0.274917127072,0.688397790055,"IA"
"Iowa","19135","Monroe County",2975,1078,4088,0.727739726027397,0.263698630136986,0.464041095890411,1053,2635,3844,0.273933402706,0.685483870968,"IA"
"Iowa","19137","Montgomery County",3659,1583,5327,0.686878167824291,0.297165383893373,0.389712783930918,1312,3431,4998,0.262505002001,0.686474589836,"IA"
"Iowa","19139","Muscatine County",10823,9372,20671,0.5235837646945,0.453388805573025,0.0701949591214745,8284,9549,19086,0.434035418631,0.500314366551,"IA"
"Iowa","19141","O'Brien County",5861,1569,7551,0.776188584293471,0.207787048073103,0.568401536220368,1314,5735,7348,0.178824169842,0.780484485574,"IA"
"Iowa","19143","Osceola County",2690,601,3328,0.808293269230769,0.180588942307692,0.627704326923077,552,2528,3197,0.172661870504,0.790741319987,"IA"
"Iowa","19145","Page County",5319,2086,7528,0.706562167906483,0.277098831030818,0.429463336875664,1801,4875,6968,0.25846727899,0.699626865672,"IA"
"Iowa","19147","Palo Alto County",3370,1519,4958,0.679709560306575,0.306373537716821,0.373336022589754,1395,3079,4674,0.298459563543,0.658750534874,"IA"
"Iowa","19149","Plymouth County",10492,3494,14188,0.739498167465464,0.246264448829997,0.493233718635467,2878,9659,13057,0.220418166501,0.739756452478,"IA"
"Iowa","19151","Pocahontas County",2826,933,3823,0.739210044467696,0.244049176039759,0.495160868427936,962,2692,3831,0.251109370921,0.702688593057,"IA"
"Iowa","19153","Polk County",106800,146250,258755,0.412745647427103,0.565206469440204,-0.152460822013101,119671,93421,228420,0.52390771386,0.408987829437,"IA"
"Iowa","19155","Pottawattamie County",26247,18575,45744,0.573780167890871,0.406064183280867,0.167715984610003,15341,24441,42226,0.363306967271,0.578814000853,"IA"
"Iowa","19157","Poweshiek County",5657,4306,10140,0.557889546351085,0.42465483234714,0.133234714003945,4272,4936,9693,0.440730424017,0.509233467451,"IA"
"Iowa","19159","Ringgold County",1968,709,2714,0.725128960943257,0.261238025055269,0.463890935887988,753,1820,2684,0.280551415797,0.678092399404,"IA"
"Iowa","19161","Sac County",4061,1389,5535,0.733694670280036,0.250948509485095,0.482746160794941,1269,3692,5158,0.246025591314,0.715781310585,"IA"
"Iowa","19163","Scott County",43683,46926,92599,0.471743755332131,0.506765731811359,-0.0350219764792276,40302,39083,84878,0.47482268668,0.460460896817,"IA"
"Iowa","19165","Shelby County",4697,1959,6795,0.691243561442237,0.288300220750552,0.402943340691685,1649,4340,6270,0.262998405104,0.692185007974,"IA"
"Iowa","19167","Sioux County",15680,3019,19051,0.823053907931342,0.158469371686526,0.664584536244817,2289,14761,17989,0.12724442715,0.82055700706,"IA"
"Iowa","19169","Story County",20340,29175,51038,0.398526588032446,0.571632900975744,-0.173106312943297,25085,19111,48910,0.512880801472,0.39073809037,"IA"
"Iowa","19171","Tama County",5303,3577,9048,0.586096374889478,0.395335985853227,0.190760389036251,3194,4968,8636,0.369847151459,0.575266327003,"IA"
"Iowa","19173","Taylor County",2463,746,3249,0.758079409048938,0.229609110495537,0.528470298553401,755,2108,3003,0.251415251415,0.701964701965,"IA"
"Iowa","19175","Union County",4010,2061,6185,0.648342764753436,0.33322554567502,0.315117219078416,1920,3521,5768,0.332871012483,0.610436893204,"IA"
"Iowa","19177","Van Buren County",2859,875,3791,0.754154576628858,0.230809812714323,0.523344763914534,843,2524,3526,0.239081111741,0.715825297788,"IA"
"Iowa","19179","Wapello County",9516,5821,15633,0.608712339282288,0.372353355082198,0.23635898420009,5591,8710,14996,0.372832755401,0.580821552414,"IA"
"Iowa","19181","Warren County",17782,12574,31039,0.572892167917781,0.405103257192564,0.167788910725217,10371,14773,26916,0.385309852876,0.548855699212,"IA"
"Iowa","19183","Washington County",6971,4561,11765,0.592520186995325,0.387675308117297,0.204844878878028,3938,6170,10824,0.363821138211,0.570029563932,"IA"
"Iowa","19185","Wayne County",2338,727,3109,0.752010292698617,0.23383724670312,0.518173045995497,719,2069,2921,0.246148579254,0.708319068812,"IA"
"Iowa","19187","Webster County",10938,6613,17822,0.613735832117607,0.371058242621479,0.242677589496128,6293,10049,17239,0.365044376124,0.582922443297,"IA"
"Iowa","19189","Winnebago County",3707,2135,5970,0.620938023450586,0.357621440536013,0.263316582914573,1920,3437,5717,0.335840475774,0.601189435018,"IA"
"Iowa","19191","Winneshiek County",6235,5617,12064,0.516826923076923,0.465600132625995,0.0512267904509284,5238,5332,11217,0.466969778016,0.475349915307,"IA"
"Iowa","19193","Woodbury County",25736,18704,45362,0.567347118733742,0.412327498787531,0.15501961994621,16102,24627,42933,0.375049495726,0.573614701977,"IA"
"Iowa","19195","Worth County",2738,1596,4418,0.61973743775464,0.361249434133092,0.258488003621548,1523,2443,4216,0.36124288425,0.579459203036,"IA"
"Iowa","19197","Wright County",4136,1996,6254,0.661336744483531,0.319155740326191,0.342181004157339,1890,3790,5949,0.317700453858,0.637081862498,"IA"
"Kansas","20001","Allen County",4155,1559,5842,0.711229031153714,0.266860664156111,0.444368366997604,1398,3575,5314,0.263078660143,0.672751223184,"KS"
"Kansas","20003","Anderson County",2874,765,3720,0.77258064516129,0.205645161290323,0.566935483870968,665,2386,3277,0.202929508697,0.728104974062,"KS"
"Kansas","20005","Atchison County",4826,2314,7312,0.660010940919037,0.316466083150985,0.343544857768053,1946,3977,6393,0.304395432504,0.622086657281,"KS"
"Kansas","20007","Barber County",1992,284,2313,0.861219195849546,0.122784262862084,0.738434932987462,281,1822,2209,0.127206880942,0.824807605251,"KS"
"Kansas","20009","Barton County",8480,2302,10961,0.773652039047532,0.210017334184837,0.563634704862695,1823,7766,10088,0.180709754163,0.769825535289,"KS"
"Kansas","20011","Bourbon County",4910,1505,6550,0.749618320610687,0.229770992366412,0.519847328244275,1306,4314,5918,0.220682663062,0.728962487327,"KS"
"Kansas","20013","Brown County",3206,1088,4396,0.729299363057325,0.247497725204732,0.481801637852593,850,2861,3960,0.214646464646,0.722474747475,"KS"
"Kansas","20015","Butler County",22250,9003,31946,0.696487823201653,0.281819320102673,0.41466850309898,6489,18781,27051,0.239880226239,0.6942811726,"KS"
"Kansas","20017","Chase County",1114,341,1478,0.753721244925575,0.230717185385656,0.523004059539919,313,964,1342,0.233233979136,0.718330849478,"KS"
"Kansas","20019","Chautauqua County",1397,212,1634,0.854957160342717,0.129742962056304,0.725214198286414,236,1552,1845,0.127913279133,0.841192411924,"KS"
"Kansas","20021","Cherokee County",6622,2163,8945,0.740301844605925,0.241811067635551,0.498490776970374,1959,6017,8386,0.233603625089,0.717505366086,"KS"
"Kansas","20023","Cheyenne County",1158,220,1400,0.827142857142857,0.157142857142857,0.67,188,1172,1409,0.133427963094,0.831795599716,"KS"
"Kansas","20025","Clark County",885,143,1048,0.844465648854962,0.136450381679389,0.708015267175573,118,813,983,0.12004069176,0.827060020346,"KS"
"Kansas","20027","Clay County",3129,883,4134,0.75689404934688,0.21359458151911,0.54329946782777,665,2831,3727,0.178427689831,0.75959216528,"KS"
"Kansas","20029","Cloud County",3182,893,4174,0.76233828461907,0.21394345951126,0.54839482510781,744,2856,3831,0.194205168363,0.745497259201,"KS"
"Kansas","20031","Coffey County",3407,928,4448,0.765962230215827,0.20863309352518,0.557329136690647,719,2990,3962,0.181474003029,0.75466935891,"KS"
"Kansas","20033","Comanche County",745,126,904,0.824115044247788,0.139380530973451,0.684734513274336,102,705,857,0.119019836639,0.822637106184,"KS"
"Kansas","20035","Cowley County",9442,4171,13911,0.678743440442815,0.29983466321616,0.378908777226655,3436,8016,12171,0.282310409991,0.658614739956,"KS"
"Kansas","20037","Crawford County",10045,6179,16718,0.600849383897595,0.369601626988874,0.231247756908721,5064,8394,14404,0.351569008609,0.582754790336,"KS"
"Kansas","20039","Decatur County",1232,208,1458,0.844993141289438,0.142661179698217,0.702331961591221,178,1220,1460,0.121917808219,0.835616438356,"KS"
"Kansas","20041","Dickinson County",7045,2040,9246,0.761951113995241,0.220635950681376,0.541315163313865,1582,5905,8008,0.197552447552,0.737387612388,"KS"
"Kansas","20043","Doniphan County",2949,678,3674,0.802667392487752,0.184540010887316,0.618127381600435,584,2601,3366,0.173499702911,0.772727272727,"KS"
"Kansas","20045","Douglas County",16737,39436,57540,0.290875912408759,0.685366701425096,-0.394490789016336,30089,14308,48231,0.623851879497,0.296655677884,"KS"
"Kansas","20047","Edwards County",1127,267,1413,0.797593772116065,0.18895966029724,0.608634111818825,208,1033,1308,0.159021406728,0.789755351682,"KS"
"Kansas","20049","Elk County",1130,191,1347,0.838901262063846,0.141796585003712,0.697104677060134,160,1048,1259,0.127084988086,0.832406671962,"KS"
"Kansas","20051","Ellis County",9569,3633,13501,0.708762313902674,0.269091178431227,0.439671135471447,2669,8311,11660,0.228902229846,0.712778730703,"KS"
"Kansas","20053","Ellsworth County",2106,646,2806,0.750534568781183,0.230220955096222,0.520313613684961,515,1933,2626,0.196115765423,0.73610053313,"KS"
"Kansas","20055","Finney County",7079,4155,11466,0.617390545961975,0.362375719518577,0.255014826443398,3006,6155,9731,0.308909670126,0.632514643921,"KS"
"Kansas","20057","Ford County",5763,2926,8850,0.651186440677966,0.330621468926554,0.320564971751412,2032,4994,7425,0.27367003367,0.672592592593,"KS"
"Kansas","20059","Franklin County",8326,3623,12247,0.679839960806728,0.295827549603985,0.384012411202743,2829,7025,10658,0.265434415463,0.65912929255,"KS"
"Kansas","20061","Geary County",5193,3825,9311,0.557727419181613,0.410804424873805,0.146922994307808,2569,4116,7129,0.360359096647,0.577360078552,"KS"
"Kansas","20063","Gove County",1256,163,1433,0.876482903000698,0.113747383112352,0.762735519888346,149,1127,1328,0.112198795181,0.848644578313,"KS"
"Kansas","20065","Graham County",1052,222,1302,0.807987711213518,0.170506912442396,0.637480798771121,185,1013,1265,0.146245059289,0.800790513834,"KS"
"Kansas","20067","Grant County",1910,497,2452,0.778955954323002,0.202691680261011,0.57626427406199,427,1755,2311,0.184768498486,0.759411510169,"KS"
"Kansas","20069","Gray County",1871,337,2240,0.835267857142857,0.150446428571429,0.684821428571429,257,1651,2011,0.127797115863,0.820984584784,"KS"
"Kansas","20071","Greeley County",537,77,629,0.853736089030207,0.12241653418124,0.731319554848967,83,523,639,0.129890453834,0.818466353678,"KS"
"Kansas","20073","Greenwood County",2404,562,3030,0.793399339933993,0.185478547854785,0.607920792079208,484,2146,2811,0.172180718605,0.763429384561,"KS"
"Kansas","20075","Hamilton County",684,134,837,0.817204301075269,0.160095579450418,0.657108721624851,114,690,847,0.134592680047,0.814639905549,"KS"
"Kansas","20077","Harper County",2128,453,2626,0.81035795887281,0.172505712109672,0.637852246763138,388,1950,2513,0.154397134899,0.775964982093,"KS"
"Kansas","20079","Harvey County",10015,6652,17034,0.58794176353176,0.390513091464131,0.197428672067629,5006,8503,14540,0.344291609354,0.584800550206,"KS"
"Kansas","20081","Haskell County",1103,261,1383,0.797541576283442,0.188720173535792,0.60882140274765,228,1011,1300,0.175384615385,0.777692307692,"KS"
"Kansas","20083","Hodgeman County",866,151,1033,0.838334946757018,0.146176185866409,0.69215876089061,124,845,1006,0.123260437376,0.839960238569,"KS"
"Kansas","20085","Jackson County",4435,1852,6468,0.685683364254793,0.286332714904143,0.399350649350649,1489,3888,5727,0.25999650777,0.678889470927,"KS"
"Kansas","20087","Jefferson County",6193,3106,9581,0.64638346727899,0.32418327940716,0.32220018787183,2483,5112,8151,0.304625199362,0.627162311373,"KS"
"Kansas","20089","Jewell County",1369,211,1608,0.85136815920398,0.131218905472637,0.720149253731343,180,1204,1483,0.12137559002,0.811867835469,"KS"
"Kansas","20091","Johnson County",155631,184259,349386,0.445441431539901,0.527379459966913,-0.081938028427012,126324,133907,279753,0.451555479298,0.478661533567,"KS"
"Kansas","20093","Kearny County",1134,255,1413,0.802547770700637,0.180467091295117,0.62208067940552,224,1048,1325,0.169056603774,0.790943396226,"KS"
"Kansas","20095","Kingman County",3102,745,3929,0.789513871214049,0.189615678289641,0.599898192924408,594,2507,3281,0.181042365133,0.7640963121,"KS"
"Kansas","20097","Kiowa County",957,153,1139,0.840210711150132,0.134328358208955,0.705882352941176,111,855,1023,0.108504398827,0.8357771261,"KS"
"Kansas","20099","Labette County",5639,2607,8414,0.670192536249109,0.309840741621108,0.360351794628001,2234,5232,7919,0.282106326556,0.660689480995,"KS"
"Kansas","20101","Lane County",757,114,888,0.852477477477477,0.128378378378378,0.724099099099099,104,684,831,0.125150421179,0.823104693141,"KS"
"Kansas","20103","Leavenworth County",21378,13753,36115,0.591942406202409,0.380811297244912,0.211131108957497,10064,17387,29676,0.339129262704,0.585894325381,"KS"
"Kansas","20105","Lincoln County",1273,266,1570,0.810828025477707,0.169426751592357,0.64140127388535,214,1168,1448,0.147790055249,0.806629834254,"KS"
"Kansas","20107","Linn County",3940,863,4903,0.803589638996533,0.176014684886804,0.627574954109729,721,3377,4279,0.168497312456,0.789203084833,"KS"
"Kansas","20109","Logan County",1231,185,1437,0.856645789839944,0.128740431454419,0.727905358385525,149,1124,1348,0.110534124629,0.833827893175,"KS"
"Kansas","20111","Lyon County",7381,5878,13622,0.5418440757598,0.431507854940537,0.110336220819263,4456,6354,11745,0.379395487441,0.540996168582,"KS"
"Kansas","20113","McPherson County",9562,3977,13868,0.689501009518315,0.28677531006634,0.402725699451976,3183,8407,12443,0.255806477538,0.675640922607,"KS"
"Kansas","20115","Marion County",4377,1463,5969,0.733288658066678,0.245099681688725,0.488188976377953,1177,3928,5465,0.215370539799,0.718755718207,"KS"
"Kansas","20117","Marshall County",3662,1239,5023,0.729046386621541,0.246665339438583,0.482381047182958,1060,3250,4578,0.231542158148,0.709916994321,"KS"
"Kansas","20119","Meade County",1508,261,1807,0.834532374100719,0.144438295517432,0.690094078583287,206,1390,1675,0.122985074627,0.829850746269,"KS"
"Kansas","20121","Miami County",12116,5133,17624,0.687471629596005,0.29125056740808,0.396221062187926,3949,9839,14712,0.26842033714,0.668773790103,"KS"
"Kansas","20123","Mitchell County",2454,547,3039,0.807502467917078,0.179993418887792,0.627509049029286,469,2216,2824,0.166076487252,0.784702549575,"KS"
"Kansas","20125","Montgomery County",9768,3147,13177,0.741291644532139,0.238825225772179,0.502466418759961,2557,8466,11623,0.219994837822,0.728383377785,"KS"
"Kansas","20127","Morris County",2085,721,2849,0.731835731835732,0.253071253071253,0.478764478764479,586,1790,2568,0.228193146417,0.697040498442,"KS"
"Kansas","20129","Morton County",1004,147,1163,0.863284608770421,0.126397248495271,0.73688736027515,145,970,1160,0.125,0.836206896552,"KS"
"Kansas","20131","Nemaha County",4612,920,5625,0.819911111111111,0.163555555555556,0.656355555555556,714,4066,5025,0.142089552239,0.809154228856,"KS"
"Kansas","20133","Neosho County",4795,1727,6629,0.723336853220697,0.260521949011917,0.46281490420878,1464,4340,6151,0.238010079662,0.705576329052,"KS"
"Kansas","20135","Ness County",1315,147,1487,0.884330867518494,0.0988567585743107,0.785474108944183,160,1216,1435,0.11149825784,0.847386759582,"KS"
"Kansas","20137","Norton County",1977,361,2390,0.827196652719665,0.151046025104603,0.676150627615063,277,1808,2190,0.126484018265,0.825570776256,"KS"
"Kansas","20139","Osage County",5591,2099,7893,0.708349170150766,0.265931838337768,0.442417331812999,1730,4713,6894,0.250942848854,0.68363794604,"KS"
"Kansas","20141","Osborne County",1590,275,1899,0.837282780410742,0.144813059505003,0.69246972090574,231,1437,1753,0.13177410154,0.819737592698,"KS"
"Kansas","20143","Ottawa County",2581,504,3159,0.817030705919595,0.15954415954416,0.657486546375435,424,2261,2866,0.147941381717,0.788904396371,"KS"
"Kansas","20145","Pawnee County",2028,635,2712,0.747787610619469,0.234144542772861,0.513643067846608,567,1872,2602,0.217909300538,0.719446579554,"KS"
"Kansas","20147","Phillips County",2388,318,2752,0.867732558139535,0.115552325581395,0.752180232558139,296,2200,2611,0.113366526235,0.842589046342,"KS"
"Kansas","20149","Pottawatomie County",9247,3257,12815,0.721576277799454,0.254155286773313,0.467420991026141,2191,7451,10359,0.211506902211,0.719277922579,"KS"
"Kansas","20151","Pratt County",3087,924,4107,0.751643535427319,0.224981738495252,0.526661796932067,769,2824,3806,0.202049395691,0.741986337362,"KS"
"Kansas","20153","Rawlins County",1253,214,1496,0.837566844919786,0.143048128342246,0.69451871657754,160,1209,1448,0.110497237569,0.834944751381,"KS"
"Kansas","20155","Reno County",17948,8602,27245,0.658763075793724,0.315727656450725,0.343035419342999,6670,15100,23448,0.284459228932,0.643978164449,"KS"
"Kansas","20157","Republic County",2172,420,2643,0.821793416572077,0.158910329171396,0.662883087400681,370,1993,2484,0.148953301127,0.802334943639,"KS"
"Kansas","20159","Rice County",3187,953,4230,0.753427895981088,0.225295508274232,0.528132387706856,668,2652,3567,0.18727221755,0.743481917578,"KS"
"Kansas","20161","Riley County",11174,11940,23855,0.468413330538671,0.500523999161601,-0.0321106686229303,8892,9817,20475,0.434285714286,0.479462759463,"KS"
"Kansas","20163","Rooks County",2294,332,2661,0.862081924088688,0.124765125892522,0.737316798196167,273,1999,2378,0.11480235492,0.840622371741,"KS"
"Kansas","20165","Rush County",1425,291,1748,0.815217391304348,0.166475972540046,0.648741418764302,227,1177,1474,0.154002713704,0.798507462687,"KS"
"Kansas","20167","Russell County",2765,591,3429,0.806357538641003,0.172353455818023,0.63400408282298,454,2544,3148,0.144218551461,0.808132147395,"KS"
"Kansas","20169","Saline County",15313,8022,23911,0.640416544686546,0.335494124043327,0.304922420643219,6084,13367,21206,0.286899933981,0.630340469678,"KS"
"Kansas","20171","Scott County",1991,290,2322,0.857450473729544,0.12489233419466,0.732558139534884,232,1832,2159,0.107457156091,0.8485409912,"KS"
"Kansas","20173","Sedgwick County",117653,90820,213552,0.550933730426313,0.425282835094029,0.125650895332284,66716,101319,180750,0.369106500692,0.560547717842,"KS"
"Kansas","20175","Seward County",3285,1736,5099,0.644243969405766,0.340458913512453,0.303785055893312,1491,3025,4743,0.314358001265,0.637781994518,"KS"
"Kansas","20177","Shawnee County",40443,43015,86122,0.469601263324122,0.499465873992708,-0.0298646106685864,33270,35349,73648,0.451743428199,0.479972300673,"KS"
"Kansas","20179","Sheridan County",1237,144,1397,0.885468861846815,0.103078024337867,0.782390837508948,126,1186,1362,0.0925110132159,0.870778267254,"KS"
"Kansas","20181","Sherman County",2222,386,2673,0.831275720164609,0.144407033295922,0.686868686868687,340,2043,2537,0.134016554986,0.805281828932,"KS"
"Kansas","20183","Smith County",1734,328,2092,0.82887189292543,0.15678776290631,0.67208413001912,295,1635,2014,0.146474677259,0.811817279047,"KS"
"Kansas","20185","Stafford County",1631,355,2017,0.808626673277144,0.176003966286564,0.63262270699058,303,1485,1884,0.160828025478,0.78821656051,"KS"
"Kansas","20187","Stanton County",607,147,767,0.791395045632334,0.191655801825293,0.59973924380704,132,580,742,0.177897574124,0.78167115903,"KS"
"Kansas","20189","Stevens County",1731,233,1997,0.866800200300451,0.116675012518778,0.750125187781672,215,1564,1853,0.116028062601,0.844036697248,"KS"
"Kansas","20191","Sumner County",7998,2551,10779,0.741998330086279,0.236663883477131,0.505334446609147,2039,6844,9494,0.214767221403,0.720876342953,"KS"
"Kansas","20193","Thomas County",3106,622,3794,0.818661043753295,0.163943068002109,0.654717975751186,467,2832,3483,0.13407981625,0.813092161929,"KS"
"Kansas","20195","Trego County",1341,238,1603,0.836556456643793,0.148471615720524,0.688084840923269,193,1211,1459,0.132282385195,0.830020562029,"KS"
"Kansas","20197","Wabaunsee County",2813,956,3861,0.728567728567729,0.247604247604248,0.480963480963481,773,2358,3340,0.231437125749,0.705988023952,"KS"
"Kansas","20199","Wallace County",762,44,817,0.932680538555692,0.0538555691554468,0.878824969400245,45,711,779,0.0577663671374,0.91270860077,"KS"
"Kansas","20201","Washington County",2332,467,2843,0.820260288427717,0.164263102356665,0.655997186071052,378,2136,2677,0.141202838999,0.797908106089,"KS"
"Kansas","20203","Wichita County",803,147,961,0.835587929240375,0.152965660770031,0.682622268470343,139,765,934,0.148822269807,0.819057815846,"KS"
"Kansas","20205","Wilson County",3111,711,3899,0.797896896640164,0.182354449858938,0.615542446781226,550,2747,3482,0.157955198162,0.788914417002,"KS"
"Kansas","20207","Woodson County",1189,283,1495,0.795317725752508,0.189297658862876,0.606020066889632,270,1063,1420,0.19014084507,0.748591549296,"KS"
"Kansas","20209","Wyandotte County",18512,35566,55107,0.335928284972871,0.645398951131435,-0.309470666158564,29346,15520,47467,0.618240040449,0.326963996039,"KS"
"Kentucky","21001","Adair County",7276,1392,8768,0.829835766423358,0.158759124087591,0.671076642335766,1323,6637,8228,0.16079241614,0.806635877491,"KY"
"Kentucky","21003","Allen County",7587,1642,9364,0.810230670653567,0.175352413498505,0.634878257155062,1349,6466,8085,0.166852195424,0.799752628324,"KY"
"Kentucky","21005","Anderson County",9661,3348,13254,0.72891202655802,0.252602987777275,0.476309038780745,2634,8242,11414,0.230769230769,0.722095671982,"KY"
"Kentucky","21007","Ballard County",3356,825,4225,0.794319526627219,0.195266272189349,0.59905325443787,816,3161,4097,0.199170124481,0.77154015133,"KY"
"Kentucky","21009","Barren County",14654,5127,20064,0.73036283891547,0.255532296650718,0.474830542264753,4275,13483,18473,0.231418827478,0.729876035295,"KY"
"Kentucky","21011","Bath County",3986,1573,5627,0.708370357206327,0.279545050648658,0.428825306557668,1361,3082,4577,0.297356346952,0.673366834171,"KY"
"Kentucky","21013","Bell County",8140,1789,10044,0.810434090003982,0.178116288331342,0.63231780167264,1720,7764,9714,0.177064031295,0.799258801729,"KY"
"Kentucky","21015","Boone County",44814,20901,66998,0.668885638377265,0.311964536254814,0.356921102122451,15026,39082,57550,0.261094700261,0.67909643788,"KY"
"Kentucky","21017","Bourbon County",6190,3296,9648,0.641583747927032,0.341625207296849,0.299958540630182,2791,5569,8791,0.31748379024,0.633488795359,"KY"
"Kentucky","21019","Boyd County",14295,7083,21751,0.657211162705163,0.325640200450554,0.331570962254609,6021,13591,20443,0.294526243702,0.664824145184,"KY"
"Kentucky","21021","Boyle County",8872,5298,14478,0.612791822074872,0.365934521342727,0.246857300732145,4281,8040,12928,0.331141707921,0.621905940594,"KY"
"Kentucky","21023","Bracken County",3398,800,4246,0.800282618935469,0.188412623645784,0.611869995289684,705,2711,3522,0.200170357751,0.76973310619,"KY"
"Kentucky","21025","Breathitt County",4265,1301,5661,0.753400459282812,0.229818053347465,0.523582405935347,1537,3991,5728,0.268331005587,0.696752793296,"KY"
"Kentucky","21027","Breckinridge County",7701,2350,10201,0.75492598764827,0.230369571610626,0.524556416037643,1960,6484,8765,0.223616657159,0.739760410724,"KY"
"Kentucky","21029","Bullitt County",30708,10552,41998,0.731177675127387,0.251250059526644,0.479927615600743,8255,26210,36036,0.229076479076,0.727328227328,"KY"
"Kentucky","21031","Butler County",4960,1079,6125,0.809795918367347,0.176163265306122,0.633632653061225,947,4428,5575,0.169865470852,0.794260089686,"KY"
"Kentucky","21033","Caldwell County",4906,1433,6434,0.762511656823127,0.222723033882499,0.539788622940628,1260,4507,5972,0.210984594776,0.754688546551,"KY"
"Kentucky","21035","Calloway County",11352,5797,17457,0.650283553875236,0.332073093887839,0.318210459987398,4749,10367,16039,0.296090778727,0.646361992643,"KY"
"Kentucky","21037","Campbell County",28482,19374,48878,0.58271615041532,0.396374647080486,0.186341503334834,14658,25050,42471,0.345129617857,0.589814226178,"KY"
"Kentucky","21039","Carlisle County",2159,463,2638,0.818423047763457,0.175511751326763,0.642911296436695,432,2094,2599,0.166217776068,0.805694497884,"KY"
"Kentucky","21041","Carroll County",2954,1116,4136,0.7142166344294,0.269825918762089,0.444390715667311,1106,2588,3851,0.287198130356,0.67203323812,"KY"
"Kentucky","21043","Carter County",8775,2642,11586,0.757379596064215,0.228033833937511,0.529345762126705,2276,7587,10267,0.22168111425,0.738969513977,"KY"
"Kentucky","21045","Casey County",6179,918,7171,0.861665039743411,0.128015618463255,0.733649421280156,767,5482,6438,0.119136377757,0.851506679093,"KY"
"Kentucky","21047","Christian County",15080,8296,23863,0.631940661274777,0.347651175459917,0.28428948581486,7188,14108,22069,0.325705741085,0.639267751144,"KY"
"Kentucky","21049","Clark County",11811,6004,18139,0.651138431005017,0.330999503831523,0.320138927173494,4706,10710,16193,0.290619403446,0.661396899895,"KY"
"Kentucky","21051","Clay County",6677,831,7591,0.879594256356211,0.109471742853379,0.770122513502832,752,5861,6762,0.111209701272,0.866755397811,"KY"
"Kentucky","21053","Clinton County",4280,603,4932,0.867802108678021,0.122262773722628,0.745539334955393,547,3809,4454,0.122810956444,0.855186349349,"KY"
"Kentucky","21055","Crittenden County",3451,731,4242,0.813531353135314,0.172324375294672,0.641206977840641,617,3290,4036,0.152874132805,0.815163528246,"KY"
"Kentucky","21057","Cumberland County",2769,508,3309,0.836808703535811,0.153520701118163,0.683288002417649,459,2502,3061,0.149950996406,0.817379941196,"KY"
"Kentucky","21059","Daviess County",31025,17286,49287,0.629476332501471,0.350721285531682,0.278755046969789,14163,28907,45752,0.309560237804,0.631819374016,"KY"
"Kentucky","21061","Edmonson County",4828,1227,6132,0.787345075016308,0.200097847358121,0.587247227658187,979,4135,5239,0.186867722848,0.789272761977,"KY"
"Kentucky","21063","Elliott County",2246,712,2995,0.74991652754591,0.237729549248748,0.512186978297162,740,2000,2847,0.259922725676,0.702493853179,"KY"
"Kentucky","21065","Estill County",5100,1355,6540,0.779816513761468,0.207186544342508,0.57262996941896,1108,4236,5538,0.200072228241,0.764897074756,"KY"
"Kentucky","21067","Fayette County",58860,90600,152912,0.384927278434655,0.592497645704719,-0.207570367270064,69776,56890,136112,0.512636652169,0.417964617374,"KY"
"Kentucky","21069","Fleming County",5534,1474,7068,0.782965478211658,0.208545557441992,0.574419920769666,1348,4722,6250,0.21568,0.75552,"KY"
"Kentucky","21071","Floyd County",12250,3884,16353,0.749098024827249,0.237509937014615,0.511588087812634,4015,11993,16521,0.243024030022,0.725924580837,"KY"
